domain_id,domain_title,domain_type,area_id,area_title,element_id,element_title,kind,level_ceiling,attainable_levels,status
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A03,Frequency Stability and Its Statistics,DP-14-024,Phase noise and its relationship to time domain stability,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A03,Frequency Stability and Its Statistics,DP-14-025,Reading and interpreting a stability plot,judgment,5,1 2 3 4 5,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-026,Frequency counters and their architectures,knowledge,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-027,Reciprocal counting and interpolation,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-028,Time interval measurement and time stamping,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-029,Phase comparison and heterodyne techniques,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-030,Dual mixer time difference measurement,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-031,Counter calibration and verification,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-032,"Trigger error, resolution and systematic effects",skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A04,Frequency and Time Interval Measurement,DP-14-033,Uncertainty budget for frequency calibration,skill,5,1 2 3 4 5,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-034,GNSS constellations and their timing signals,knowledge,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-035,GPS disciplined oscillators and their behaviour,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-036,Common view and all-in-view time transfer,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-037,Two-way satellite time and frequency transfer,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-038,Optical fibre time and frequency transfer,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-039,"Antenna, cable and receiver delay calibration",skill,5,1 2 3 4 5,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-040,"GNSS vulnerabilities: jamming, spoofing and holdover",judgment,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A05,Time Transfer and Dissemination,DP-14-041,Radio time signals and legacy dissemination,skill,3,1 2 3,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A06,Network and Applied Timing,DP-14-042,Network Time Protocol and its accuracy limits,knowledge,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A06,Network and Applied Timing,DP-14-043,Precision Time Protocol and hardware timestamping,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A06,Network and Applied Timing,DP-14-044,Timing in telecommunications and synchronisation networks,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A06,Network and Applied Timing,DP-14-045,Timing for power grids and synchrophasors,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A06,Network and Applied Timing,DP-14-046,Timing in financial transaction records and regulatory traceability,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A06,Network and Applied Timing,DP-14-047,Timing for scientific instrumentation and data acquisition,skill,4,1 2 3 4,draft
DP-14,"Time, Frequency and Satellite Timing",discipline,DP-14-A06,Network and Applied Timing,DP-14-048,Demonstrating traceability of a timestamp,judgment,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-001,Types of ionising radiation and their interactions,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-002,"Activity, decay and half-life",knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-003,"Fluence, kerma and absorbed dose",knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-004,"Equivalent dose, effective dose and radiation weighting",knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-005,Operational quantities for radiation protection,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-006,Charged particle equilibrium and cavity theory,knowledge,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-007,"Stopping power, attenuation and build-up",knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A01,Radiation Physics and Quantities,DP-15-008,Why absorbed dose in tissue is usually inferred rather than measured,judgment,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-009,Ionisation chambers,knowledge,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-010,Proportional counters and Geiger-Muller tubes,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-011,Scintillation detectors and photomultipliers,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-012,"Semiconductor detectors: HPGe, silicon and CdZnTe",knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-013,Neutron detection techniques,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-014,"Pulse processing, shaping and pile-up",skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-015,Dead time and its correction,skill,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-016,Energy resolution and detector efficiency,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-017,Energy and angular dependence of detector response,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A02,Detectors and Instrumentation,DP-15-018,"Background, shielding and low-level counting",skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-019,Primary standards for air kerma and absorbed dose,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-020,Graphite and water calorimetry,skill,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-021,Free air ionisation chambers,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-022,Reference radiation fields and their establishment,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-023,Calibration of dosimeters and survey instruments,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-024,Radionuclide standardisation and activity measurement,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-025,Radioactive reference sources and their certification,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-026,Secondary standard dosimetry laboratories,knowledge,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-027,Uncertainty evaluation with counting statistics,skill,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A03,"Standards, Calibration and Traceability",DP-15-028,Traceability chains in radiation dosimetry,judgment,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-029,"Personal dosimetry: TLD, OSL and film",skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-030,Electronic personal dosimeters,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-031,Area monitoring and survey instrumentation,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-032,Environmental radiation monitoring,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-033,Contamination monitoring and surface activity,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-034,Internal dosimetry and bioassay,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-035,Neutron dosimetry and its particular difficulties,judgment,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A04,Dosimetry Practice,DP-15-036,Dosimetry service accreditation and performance testing,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-037,Radiotherapy dosimetry and reference dosimetry protocols,skill,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-038,Treatment machine output calibration,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-039,"Relative dosimetry, phantoms and beam data",skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-040,Diagnostic radiology dosimetry and dose indices,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-041,Nuclear medicine activity measurement and dose calibrators,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-042,Brachytherapy source strength measurement,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-043,Industrial radiography and gauging measurement,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-044,Radiation processing and sterilisation dosimetry,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-045,Nuclear power plant instrumentation and in-core measurement,skill,4,1 2 3 4,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-046,Nuclear material accountancy and safeguards measurement,judgment,5,1 2 3 4 5,draft
DP-15,"Ionising Radiation, Dosimetry and Nuclear Instrumentation",discipline,DP-15-A05,Medical and Industrial Applications,DP-15-047,Decommissioning and waste characterisation measurement,judgment,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A01,Foundations of Chemical Measurement,DP-16-001,"Amount of substance, the mole and concentration quantities",knowledge,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A01,Foundations of Chemical Measurement,DP-16-002,Concentration expressions and conversion between them,knowledge,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A01,Foundations of Chemical Measurement,DP-16-003,Operationally defined measurands in chemistry,judgment,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A01,Foundations of Chemical Measurement,DP-16-004,Traceability in chemical measurement,knowledge,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A01,Foundations of Chemical Measurement,DP-16-005,Primary methods of measurement in chemistry,knowledge,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A01,Foundations of Chemical Measurement,DP-16-006,Metrological hierarchy in analytical chemistry,knowledge,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A01,Foundations of Chemical Measurement,DP-16-007,Purity assessment and its role in traceability,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-008,Sampling theory and representativeness,knowledge,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-009,Sampling uncertainty and its estimation,judgment,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-010,"Heterogeneity, particle size and sample mass",skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-011,"Sample handling, preservation and stability",skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-012,"Digestion, extraction and dissolution",skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-013,"Dilution, weighing and volumetric technique",skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-014,Contamination control and blank correction,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A02,Sampling and Sample Preparation,DP-16-015,Volumetric glassware and pipette calibration,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-016,Gravimetric and titrimetric analysis,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-017,Coulometry as a primary method,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-018,Gas chromatography,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-019,Liquid chromatography,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-020,Mass spectrometry principles and instrumentation,knowledge,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-021,Isotope dilution mass spectrometry,skill,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-022,ICP-OES and ICP-MS,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-023,Atomic absorption spectrometry,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-024,X-ray fluorescence and elemental analysis,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-025,Nuclear magnetic resonance for quantitative analysis,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A03,Analytical Techniques,DP-16-026,Thermal analysis techniques,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-027,Calibration curves and standard preparation,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-028,Standard addition and internal standards,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-029,Matrix effects and matrix matching,judgment,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-030,Recovery studies and their interpretation,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-031,Limit of detection and limit of quantification,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-032,"Selectivity, specificity and interference",skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-033,Method validation in analytical chemistry,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-034,Uncertainty evaluation for analytical results,skill,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-035,Quality control charts and internal quality control,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A04,"Calibration, Validation and Data Quality",DP-16-036,Reporting results below the detection limit,judgment,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-037,Reference material production planning,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-038,Homogeneity assessment and between-bottle variability,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-039,Short-term and long-term stability studies,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-040,Characterisation approaches and value assignment,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-041,Uncertainty of a certified value,skill,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-042,Commutability assessment,judgment,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-043,Certification reporting and the certificate content,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A05,Reference Materials,DP-16-044,ISO 17034 requirements for reference material producers,knowledge,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-045,Gravimetric preparation of gas mixtures,skill,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-046,Dynamic gas mixture generation,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-047,Gas standard stability and cylinder effects,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-048,Ambient air quality measurement,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-049,Emissions and stack gas measurement,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-050,Greenhouse gas measurement and the WMO scales,knowledge,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-051,Natural gas composition and calorific value,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-052,Breath alcohol and forensic gas measurement,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A06,Gas Metrology,DP-16-053,Hydrogen purity measurement,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-054,pH definition and its metrological basis,knowledge,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-055,Primary pH measurement by the Harned cell,knowledge,5,1 2 3 4 5,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-056,pH buffers and their certification,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-057,"Glass electrodes, calibration and liquid junction potential",skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-058,Electrolytic conductivity measurement,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-059,Ion selective electrodes,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-060,Redox potential measurement,skill,4,1 2 3 4,draft
DP-16,"Analytical Chemistry, Reference Materials and Gas Metrology",discipline,DP-16-A07,Electrochemistry and pH,DP-16-061,Uncertainty in pH and conductivity measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-001,Measurand definition in laboratory medicine,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-002,Traceability in laboratory medicine and reference measurement systems,knowledge,5,1 2 3 4 5,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-003,Reference measurement procedures and reference laboratories,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-004,The JCTLM database and listed reference materials,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-005,Commutability in clinical reference materials,judgment,5,1 2 3 4 5,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-006,International units and conventionally defined biological activity,knowledge,5,1 2 3 4 5,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-007,Standardisation and harmonisation of clinical assays,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A01,Foundations of Clinical Measurement,DP-17-008,Biological variation and its effect on interpretation,judgment,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-009,Clinical chemistry analysers and their calibration,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-010,Immunoassay principles and calibration challenges,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-011,Haematology and cell counting measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-012,"Blood gas, electrolyte and point of care measurement",skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-013,Molecular diagnostics and nucleic acid quantification,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-014,Digital PCR as a counting-based reference method,skill,5,1 2 3 4 5,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-015,Flow cytometry measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-016,Microbiological enumeration and its uncertainty,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-017,Internal quality control and external quality assessment,skill,4,1 2 3 4,draft
